# Credits: NECCTON Project (EU) - https://neccton.eu/
# Product: GLOBAL_ANALYSISFORECAST_BGC_001_028
# Dataset: cmems_mod_glo_bgc-car_anfc_0.25deg_P1D-m
# Variable: Mole concentration of dissolved inorganic carbon in sea water (dissic) mol m-3
# Geometry: POINT (-38.710352 -17.97564)
# Values from graph: v(t): value vs. time
# Depth: 0.4940253794193268 m

time,dissic
2022-02-10T00:00:00.000Z,2.1256542205810547
2022-02-11T00:00:00.000Z,2.1257801055908203
2022-02-12T00:00:00.000Z,2.125905752182007
2022-02-13T00:00:00.000Z,2.1257946491241455
2022-02-14T00:00:00.000Z,2.125683546066284
2022-02-15T00:00:00.000Z,2.1255722045898438
2022-02-16T00:00:00.000Z,2.1254613399505615
2022-02-17T00:00:00.000Z,2.125349998474121
2022-02-18T00:00:00.000Z,2.125239133834839
2022-02-19T00:00:00.000Z,2.1251277923583984
2022-02-20T00:00:00.000Z,2.125275135040283
2022-02-21T00:00:00.000Z,2.125422477722168
2022-02-22T00:00:00.000Z,2.1255698204040527
2022-02-23T00:00:00.000Z,2.1257169246673584
2022-02-24T00:00:00.000Z,2.125864267349243
2022-02-25T00:00:00.000Z,2.126011610031128
2022-02-26T00:00:00.000Z,2.1261587142944336
2022-02-27T00:00:00.000Z,2.126085042953491
2022-02-28T00:00:00.000Z,2.1260111331939697
2022-03-01T00:00:00.000Z,2.1259374618530273
2022-03-02T00:00:00.000Z,2.1258633136749268
2022-03-03T00:00:00.000Z,2.1257896423339844
2022-03-04T00:00:00.000Z,2.125715970993042
2022-03-05T00:00:00.000Z,2.1256420612335205
2022-03-06T00:00:00.000Z,2.12522554397583
2022-03-07T00:00:00.000Z,2.1248090267181396
2022-03-08T00:00:00.000Z,2.124392509460449
2022-03-09T00:00:00.000Z,2.123975992202759
2022-03-10T00:00:00.000Z,2.1235594749450684
2022-03-11T00:00:00.000Z,2.123142957687378
2022-03-12T00:00:00.000Z,2.1227266788482666
2022-03-13T00:00:00.000Z,2.1228132247924805
2022-03-14T00:00:00.000Z,2.1229000091552734
2022-03-15T00:00:00.000Z,2.1229867935180664
2022-03-16T00:00:00.000Z,2.1230735778808594
2022-03-17T00:00:00.000Z,2.1231603622436523
2022-03-18T00:00:00.000Z,2.1232471466064453
2022-03-19T00:00:00.000Z,2.1233339309692383
2022-03-20T00:00:00.000Z,2.1230545043945312
2022-03-21T00:00:00.000Z,2.1227755546569824
2022-03-22T00:00:00.000Z,2.1224963665008545
2022-03-23T00:00:00.000Z,2.1222171783447266
2022-03-24T00:00:00.000Z,2.1219379901885986
2022-03-25T00:00:00.000Z,2.1216588020324707
2022-03-26T00:00:00.000Z,2.1213796138763428
2022-03-27T00:00:00.000Z,2.121549367904663
2022-03-28T00:00:00.000Z,2.1217188835144043
2022-03-29T00:00:00.000Z,2.1218883991241455
2022-03-30T00:00:00.000Z,2.1220579147338867
2022-03-31T00:00:00.000Z,2.122227430343628
2022-04-01T00:00:00.000Z,2.1223971843719482
2022-04-02T00:00:00.000Z,2.1225666999816895
2022-04-03T00:00:00.000Z,2.12264347076416
2022-04-04T00:00:00.000Z,2.122720241546631
2022-04-05T00:00:00.000Z,2.1227970123291016
2022-04-06T00:00:00.000Z,2.1228737831115723
2022-04-07T00:00:00.000Z,2.122950553894043
2022-04-08T00:00:00.000Z,2.1230270862579346
2022-04-09T00:00:00.000Z,2.1231038570404053
2022-04-10T00:00:00.000Z,2.12319016456604
2022-04-11T00:00:00.000Z,2.123276472091675
2022-04-12T00:00:00.000Z,2.1233630180358887
2022-04-13T00:00:00.000Z,2.1234493255615234
2022-04-14T00:00:00.000Z,2.123535633087158
2022-04-15T00:00:00.000Z,2.123622179031372
2022-04-16T00:00:00.000Z,2.123708486557007
2022-04-17T00:00:00.000Z,2.1240952014923096
2022-04-18T00:00:00.000Z,2.1244821548461914
2022-04-19T00:00:00.000Z,2.124868869781494
2022-04-20T00:00:00.000Z,2.125256061553955
2022-04-21T00:00:00.000Z,2.125642776489258
2022-04-22T00:00:00.000Z,2.1260297298431396
2022-04-23T00:00:00.000Z,2.1264164447784424
2022-04-24T00:00:00.000Z,2.12662672996521
2022-04-25T00:00:00.000Z,2.1268367767333984
2022-04-26T00:00:00.000Z,2.127047061920166
2022-04-27T00:00:00.000Z,2.1272573471069336
2022-04-28T00:00:00.000Z,2.127467632293701
2022-04-29T00:00:00.000Z,2.1276779174804688
2022-04-30T00:00:00.000Z,2.1278882026672363
2022-05-01T00:00:00.000Z,2.128048896789551
2022-05-02T00:00:00.000Z,2.1282095909118652
2022-05-03T00:00:00.000Z,2.1283702850341797
2022-05-04T00:00:00.000Z,2.128530979156494
2022-05-05T00:00:00.000Z,2.1286914348602295
2022-05-06T00:00:00.000Z,2.128852367401123
2022-05-07T00:00:00.000Z,2.1290130615234375
2022-05-08T00:00:00.000Z,2.1289823055267334
2022-05-09T00:00:00.000Z,2.1289515495300293
2022-05-10T00:00:00.000Z,2.128920793533325
2022-05-11T00:00:00.000Z,2.128890037536621
2022-05-12T00:00:00.000Z,2.128859281539917
2022-05-13T00:00:00.000Z,2.128828525543213
2022-05-14T00:00:00.000Z,2.128797769546509
2022-05-15T00:00:00.000Z,2.1287782192230225
2022-05-16T00:00:00.000Z,2.1287591457366943
2022-05-17T00:00:00.000Z,2.128739833831787
2022-05-18T00:00:00.000Z,2.12872052192688
2022-05-19T00:00:00.000Z,2.1287012100219727
2022-05-20T00:00:00.000Z,2.1286818981170654
2022-05-21T00:00:00.000Z,2.128662586212158
2022-05-22T00:00:00.000Z,2.129101276397705
2022-05-23T00:00:00.000Z,2.129539966583252
2022-05-24T00:00:00.000Z,2.129978656768799
2022-05-25T00:00:00.000Z,2.1304173469543457
2022-05-26T00:00:00.000Z,2.1308560371398926
2022-05-27T00:00:00.000Z,2.1312947273254395
2022-05-28T00:00:00.000Z,2.1317331790924072
2022-05-29T00:00:00.000Z,2.1316235065460205
2022-05-30T00:00:00.000Z,2.131513833999634
2022-05-31T00:00:00.000Z,2.131403923034668
2022-06-01T00:00:00.000Z,2.1312942504882812
2022-06-02T00:00:00.000Z,2.1311843395233154
2022-06-03T00:00:00.000Z,2.1310746669769287
2022-06-04T00:00:00.000Z,2.130964994430542
2022-06-05T00:00:00.000Z,2.131138563156128
2022-06-06T00:00:00.000Z,2.131312131881714
2022-06-07T00:00:00.000Z,2.131485939025879
2022-06-08T00:00:00.000Z,2.131659507751465
2022-06-09T00:00:00.000Z,2.13183331489563
2022-06-10T00:00:00.000Z,2.132006883621216
2022-06-11T00:00:00.000Z,2.132180690765381
2022-06-12T00:00:00.000Z,2.131734609603882
2022-06-13T00:00:00.000Z,2.131288766860962
2022-06-14T00:00:00.000Z,2.130842685699463
2022-06-15T00:00:00.000Z,2.130396604537964
2022-06-16T00:00:00.000Z,2.129950523376465
2022-06-17T00:00:00.000Z,2.129504442214966
2022-06-18T00:00:00.000Z,2.129058599472046
2022-06-19T00:00:00.000Z,2.1293344497680664
2022-06-20T00:00:00.000Z,2.129610061645508
2022-06-21T00:00:00.000Z,2.1298859119415283
2022-06-22T00:00:00.000Z,2.1301615238189697
2022-06-23T00:00:00.000Z,2.130437135696411
2022-06-24T00:00:00.000Z,2.1307127475738525
2022-06-25T00:00:00.000Z,2.130988597869873
2022-06-26T00:00:00.000Z,2.1311075687408447
2022-06-27T00:00:00.000Z,2.1312263011932373
2022-06-28T00:00:00.000Z,2.13134503364563
2022-06-29T00:00:00.000Z,2.1314640045166016
2022-06-30T00:00:00.000Z,2.131582736968994
2022-07-01T00:00:00.000Z,2.131701707839966
2022-07-02T00:00:00.000Z,2.1318204402923584
2022-07-03T00:00:00.000Z,2.132716178894043
2022-07-04T00:00:00.000Z,2.1336121559143066
2022-07-05T00:00:00.000Z,2.134507894515991
2022-07-06T00:00:00.000Z,2.135403633117676
2022-07-07T00:00:00.000Z,2.1362996101379395
2022-07-08T00:00:00.000Z,2.137195348739624
2022-07-09T00:00:00.000Z,2.1380910873413086
2022-07-10T00:00:00.000Z,2.1384429931640625
2022-07-11T00:00:00.000Z,2.1387951374053955
2022-07-12T00:00:00.000Z,2.1391470432281494
2022-07-13T00:00:00.000Z,2.1394989490509033
2022-07-14T00:00:00.000Z,2.1398508548736572
2022-07-15T00:00:00.000Z,2.140202760696411
2022-07-16T00:00:00.000Z,2.140554666519165
2022-07-17T00:00:00.000Z,2.140676259994507
2022-07-18T00:00:00.000Z,2.1407978534698486
2022-07-19T00:00:00.000Z,2.1409194469451904
2022-07-20T00:00:00.000Z,2.1410410404205322
2022-07-21T00:00:00.000Z,2.141162633895874
2022-07-22T00:00:00.000Z,2.141284465789795
2022-07-23T00:00:00.000Z,2.1414060592651367
2022-07-24T00:00:00.000Z,2.1416962146759033
2022-07-25T00:00:00.000Z,2.14198637008667
2022-07-26T00:00:00.000Z,2.1422762870788574
2022-07-27T00:00:00.000Z,2.142566442489624
2022-07-28T00:00:00.000Z,2.1428565979003906
2022-07-29T00:00:00.000Z,2.1431467533111572
2022-07-30T00:00:00.000Z,2.143436908721924
2022-07-31T00:00:00.000Z,2.1437056064605713
2022-08-01T00:00:00.000Z,2.1439743041992188
2022-08-02T00:00:00.000Z,2.144242763519287
2022-08-03T00:00:00.000Z,2.1445114612579346
2022-08-04T00:00:00.000Z,2.144779920578003
2022-08-05T00:00:00.000Z,2.1450486183166504
2022-08-06T00:00:00.000Z,2.145317316055298
2022-08-07T00:00:00.000Z,2.1457314491271973
2022-08-08T00:00:00.000Z,2.1461455821990967
2022-08-09T00:00:00.000Z,2.146559715270996
2022-08-10T00:00:00.000Z,2.1469740867614746
2022-08-11T00:00:00.000Z,2.147388458251953
2022-08-12T00:00:00.000Z,2.1478025913238525
2022-08-13T00:00:00.000Z,2.148216724395752
2022-08-14T00:00:00.000Z,2.1482584476470947
2022-08-15T00:00:00.000Z,2.1482996940612793
2022-08-16T00:00:00.000Z,2.148341417312622
2022-08-17T00:00:00.000Z,2.1483826637268066
2022-08-18T00:00:00.000Z,2.1484243869781494
2022-08-19T00:00:00.000Z,2.148465633392334
2022-08-20T00:00:00.000Z,2.1485073566436768
2022-08-21T00:00:00.000Z,2.148287534713745
2022-08-22T00:00:00.000Z,2.1480679512023926
2022-08-23T00:00:00.000Z,2.14784836769104
2022-08-24T00:00:00.000Z,2.1476287841796875
2022-08-25T00:00:00.000Z,2.147409200668335
2022-08-26T00:00:00.000Z,2.1471893787384033
2022-08-27T00:00:00.000Z,2.146969795227051
2022-08-28T00:00:00.000Z,2.147029399871826
2022-08-29T00:00:00.000Z,2.1470890045166016
2022-08-30T00:00:00.000Z,2.147148609161377
2022-08-31T00:00:00.000Z,2.1472082138061523
2022-09-01T00:00:00.000Z,2.1472678184509277
2022-09-02T00:00:00.000Z,2.147327423095703
2022-09-03T00:00:00.000Z,2.1473870277404785
2022-09-04T00:00:00.000Z,2.147515296936035
2022-09-05T00:00:00.000Z,2.1476433277130127
2022-09-06T00:00:00.000Z,2.1477715969085693
2022-09-07T00:00:00.000Z,2.147899627685547
2022-09-08T00:00:00.000Z,2.1480278968811035
2022-09-09T00:00:00.000Z,2.148155927658081
2022-09-10T00:00:00.000Z,2.1482841968536377
2022-09-11T00:00:00.000Z,2.148576259613037
2022-09-12T00:00:00.000Z,2.1488683223724365
2022-09-13T00:00:00.000Z,2.149160623550415
2022-09-14T00:00:00.000Z,2.1494526863098145
2022-09-15T00:00:00.000Z,2.149744987487793
2022-09-16T00:00:00.000Z,2.1500368118286133
2022-09-17T00:00:00.000Z,2.150329113006592
2022-09-18T00:00:00.000Z,2.1502153873443604
2022-09-19T00:00:00.000Z,2.150101900100708
2022-09-20T00:00:00.000Z,2.1499881744384766
2022-09-21T00:00:00.000Z,2.149874687194824
2022-09-22T00:00:00.000Z,2.1497609615325928
2022-09-23T00:00:00.000Z,2.1496472358703613
2022-09-24T00:00:00.000Z,2.149533748626709
2022-09-25T00:00:00.000Z,2.149263381958008
2022-09-26T00:00:00.000Z,2.1489932537078857
2022-09-27T00:00:00.000Z,2.1487231254577637
2022-09-28T00:00:00.000Z,2.1484529972076416
2022-09-29T00:00:00.000Z,2.1481826305389404
2022-09-30T00:00:00.000Z,2.1479125022888184
2022-10-01T00:00:00.000Z,2.147642135620117
2022-10-02T00:00:00.000Z,2.147740364074707
2022-10-03T00:00:00.000Z,2.1478383541107178
2022-10-04T00:00:00.000Z,2.1479365825653076
2022-10-05T00:00:00.000Z,2.1480345726013184
2022-10-06T00:00:00.000Z,2.148132562637329
2022-10-07T00:00:00.000Z,2.148230791091919
2022-10-08T00:00:00.000Z,2.1483287811279297
2022-10-09T00:00:00.000Z,2.1479997634887695
2022-10-10T00:00:00.000Z,2.1476705074310303
2022-10-11T00:00:00.000Z,2.147341012954712
2022-10-12T00:00:00.000Z,2.1470117568969727
2022-10-13T00:00:00.000Z,2.1466825008392334
2022-10-14T00:00:00.000Z,2.146353244781494
2022-10-15T00:00:00.000Z,2.146024227142334
2022-10-16T00:00:00.000Z,2.145679235458374
2022-10-17T00:00:00.000Z,2.145334482192993
2022-10-18T00:00:00.000Z,2.144989490509033
2022-10-19T00:00:00.000Z,2.1446447372436523
2022-10-20T00:00:00.000Z,2.1442997455596924
2022-10-21T00:00:00.000Z,2.1439552307128906
2022-10-22T00:00:00.000Z,2.1436102390289307
2022-10-23T00:00:00.000Z,2.1432955265045166
2022-10-24T00:00:00.000Z,2.1429810523986816
2022-10-25T00:00:00.000Z,2.1426663398742676
2022-10-26T00:00:00.000Z,2.1423516273498535
2022-10-27T00:00:00.000Z,2.1420371532440186
2022-10-28T00:00:00.000Z,2.1417224407196045
2022-10-29T00:00:00.000Z,2.1414077281951904
2022-10-30T00:00:00.000Z,2.1417765617370605
2022-10-31T00:00:00.000Z,2.1421456336975098
2022-11-01T00:00:00.000Z,2.14251446723938
2022-11-02T00:00:00.000Z,2.13905668258667
2022-11-03T00:00:00.000Z,2.1405880451202393
2022-11-04T00:00:00.000Z,2.141796112060547
2022-11-05T00:00:00.000Z,2.1423206329345703
2022-11-06T00:00:00.000Z,2.142879009246826
2022-11-07T00:00:00.000Z,2.1435391902923584
2022-11-08T00:00:00.000Z,2.1439902782440186
2022-11-09T00:00:00.000Z,2.1440577507019043
2022-11-10T00:00:00.000Z,2.143974542617798
2022-11-11T00:00:00.000Z,2.1442294120788574
2022-11-12T00:00:00.000Z,2.144571542739868
2022-11-13T00:00:00.000Z,2.1449315547943115
2022-11-14T00:00:00.000Z,2.145167112350464
2022-11-15T00:00:00.000Z,2.144822835922241
2022-11-16T00:00:00.000Z,2.143812417984009
2022-11-17T00:00:00.000Z,2.1426079273223877
2022-11-18T00:00:00.000Z,2.142313003540039
2022-11-19T00:00:00.000Z,2.1416611671447754
2022-11-20T00:00:00.000Z,2.138122081756592
2022-11-21T00:00:00.000Z,2.1341352462768555
2022-11-22T00:00:00.000Z,2.1344234943389893
2022-11-23T00:00:00.000Z,2.134622573852539
2022-11-24T00:00:00.000Z,2.1329903602600098
2022-11-25T00:00:00.000Z,2.130511522293091
2022-11-26T00:00:00.000Z,2.126429557800293
2022-11-27T00:00:00.000Z,2.1219029426574707
2022-11-28T00:00:00.000Z,2.1195549964904785
2022-11-29T00:00:00.000Z,2.12018084526062
2022-11-30T00:00:00.000Z,2.1179447174072266
2022-12-01T00:00:00.000Z,2.1147351264953613
2022-12-02T00:00:00.000Z,2.11755633354187
2022-12-03T00:00:00.000Z,2.1212944984436035
2022-12-04T00:00:00.000Z,2.123796224594116
2022-12-05T00:00:00.000Z,2.1252293586730957
2022-12-06T00:00:00.000Z,2.125934362411499
2022-12-07T00:00:00.000Z,2.126255750656128
2022-12-08T00:00:00.000Z,2.1257224082946777
2022-12-09T00:00:00.000Z,2.124117612838745
2022-12-10T00:00:00.000Z,2.1237857341766357
2022-12-11T00:00:00.000Z,2.124697685241699
2022-12-12T00:00:00.000Z,2.1259925365448
2022-12-13T00:00:00.000Z,2.125973701477051
2022-12-14T00:00:00.000Z,2.1184606552124023
2022-12-15T00:00:00.000Z,2.11660099029541
2022-12-16T00:00:00.000Z,2.114318370819092
2022-12-17T00:00:00.000Z,2.1140947341918945
2022-12-18T00:00:00.000Z,2.114222288131714
2022-12-19T00:00:00.000Z,2.116630792617798
2022-12-20T00:00:00.000Z,2.119807720184326
2022-12-21T00:00:00.000Z,2.1231260299682617
2022-12-22T00:00:00.000Z,2.1169071197509766
2022-12-23T00:00:00.000Z,2.105250358581543
2022-12-24T00:00:00.000Z,2.098585844039917
2022-12-25T00:00:00.000Z,2.1049139499664307
2022-12-26T00:00:00.000Z,2.109224796295166
2022-12-27T00:00:00.000Z,2.1116230487823486
2022-12-28T00:00:00.000Z,2.113661289215088
2022-12-29T00:00:00.000Z,2.1157584190368652
2022-12-30T00:00:00.000Z,2.1175012588500977
2022-12-31T00:00:00.000Z,2.119422197341919
2023-01-01T00:00:00.000Z,2.121601104736328
2023-01-02T00:00:00.000Z,2.1232831478118896
2023-01-03T00:00:00.000Z,2.124512195587158
2023-01-04T00:00:00.000Z,2.12601637840271
2023-01-05T00:00:00.000Z,2.1270861625671387
2023-01-06T00:00:00.000Z,2.127473831176758
2023-01-07T00:00:00.000Z,2.1270296573638916
2023-01-08T00:00:00.000Z,2.1260759830474854
2023-01-09T00:00:00.000Z,2.127034902572632
2023-01-10T00:00:00.000Z,2.127948045730591
2023-01-11T00:00:00.000Z,2.1284396648406982
2023-01-12T00:00:00.000Z,2.128983497619629
2023-01-13T00:00:00.000Z,2.129488468170166
2023-01-14T00:00:00.000Z,2.129763126373291
2023-01-15T00:00:00.000Z,2.130213499069214
2023-01-16T00:00:00.000Z,2.1301991939544678
2023-01-17T00:00:00.000Z,2.1296911239624023
2023-01-18T00:00:00.000Z,2.129467725753784
2023-01-19T00:00:00.000Z,2.129579782485962
2023-01-20T00:00:00.000Z,2.1293118000030518
2023-01-21T00:00:00.000Z,2.1289098262786865
2023-01-22T00:00:00.000Z,2.128864288330078
2023-01-23T00:00:00.000Z,2.128675699234009
2023-01-24T00:00:00.000Z,2.1287314891815186
2023-01-25T00:00:00.000Z,2.128791570663452
2023-01-26T00:00:00.000Z,2.1288504600524902
2023-01-27T00:00:00.000Z,2.129021167755127
2023-01-28T00:00:00.000Z,2.1291351318359375
2023-01-29T00:00:00.000Z,2.1294121742248535
2023-01-30T00:00:00.000Z,2.1298046112060547
2023-01-31T00:00:00.000Z,2.1299703121185303
2023-02-01T00:00:00.000Z,2.1301753520965576
2023-02-02T00:00:00.000Z,2.130272626876831
2023-02-03T00:00:00.000Z,2.13012433052063
2023-02-04T00:00:00.000Z,2.1297454833984375
2023-02-05T00:00:00.000Z,2.1294496059417725
2023-02-06T00:00:00.000Z,2.129514217376709
2023-02-07T00:00:00.000Z,2.129805088043213
2023-02-08T00:00:00.000Z,2.1302173137664795
2023-02-09T00:00:00.000Z,2.1306416988372803
2023-02-10T00:00:00.000Z,2.130774974822998
2023-02-11T00:00:00.000Z,2.13055419921875
2023-02-12T00:00:00.000Z,2.1309995651245117
2023-02-13T00:00:00.000Z,2.131476640701294
2023-02-14T00:00:00.000Z,2.1318581104278564
2023-02-15T00:00:00.000Z,2.1321043968200684
2023-02-16T00:00:00.000Z,2.132197618484497
2023-02-17T00:00:00.000Z,2.132138729095459
2023-02-18T00:00:00.000Z,2.1316537857055664
2023-02-19T00:00:00.000Z,2.1307168006896973
2023-02-20T00:00:00.000Z,2.1301510334014893
2023-02-21T00:00:00.000Z,2.130622625350952
2023-02-22T00:00:00.000Z,2.13088059425354
2023-02-23T00:00:00.000Z,2.1307098865509033
2023-02-24T00:00:00.000Z,2.1303768157958984
2023-02-25T00:00:00.000Z,2.130342483520508
2023-02-26T00:00:00.000Z,2.1308226585388184
2023-02-27T00:00:00.000Z,2.131165027618408
2023-02-28T00:00:00.000Z,2.1315839290618896
2023-03-01T00:00:00.000Z,2.131901741027832
2023-03-02T00:00:00.000Z,2.132159471511841
2023-03-03T00:00:00.000Z,2.1323366165161133
2023-03-04T00:00:00.000Z,2.132432460784912
2023-03-05T00:00:00.000Z,2.132174253463745
2023-03-06T00:00:00.000Z,2.1311683654785156
2023-03-07T00:00:00.000Z,2.1294708251953125
2023-03-08T00:00:00.000Z,2.12912654876709
2023-03-09T00:00:00.000Z,2.128723621368408
2023-03-10T00:00:00.000Z,2.1287028789520264
2023-03-11T00:00:00.000Z,2.1283459663391113
2023-03-12T00:00:00.000Z,2.128160238265991
2023-03-13T00:00:00.000Z,2.128009557723999
2023-03-14T00:00:00.000Z,2.1282260417938232
2023-03-15T00:00:00.000Z,2.1284632682800293
2023-03-16T00:00:00.000Z,2.128718852996826
2023-03-17T00:00:00.000Z,2.1284637451171875
2023-03-18T00:00:00.000Z,2.1282122135162354
2023-03-19T00:00:00.000Z,2.128443479537964
2023-03-20T00:00:00.000Z,2.1292006969451904
2023-03-21T00:00:00.000Z,2.1297645568847656
2023-03-22T00:00:00.000Z,2.1295669078826904
2023-03-23T00:00:00.000Z,2.1303679943084717
2023-03-24T00:00:00.000Z,2.130939483642578
2023-03-25T00:00:00.000Z,2.1312761306762695
2023-03-26T00:00:00.000Z,2.1311886310577393
2023-03-27T00:00:00.000Z,2.1313958168029785
2023-03-28T00:00:00.000Z,2.1317107677459717
2023-03-29T00:00:00.000Z,2.1320302486419678
2023-03-30T00:00:00.000Z,2.13211989402771
2023-03-31T00:00:00.000Z,2.131916046142578
2023-04-01T00:00:00.000Z,2.131680727005005
2023-04-02T00:00:00.000Z,2.1316094398498535
2023-04-03T00:00:00.000Z,2.1322271823883057
2023-04-04T00:00:00.000Z,2.1331517696380615
2023-04-05T00:00:00.000Z,2.133467197418213
2023-04-06T00:00:00.000Z,2.132911443710327
2023-04-07T00:00:00.000Z,2.1327998638153076
2023-04-08T00:00:00.000Z,2.1327803134918213
2023-04-09T00:00:00.000Z,2.1321396827697754
2023-04-10T00:00:00.000Z,2.130300521850586
2023-04-11T00:00:00.000Z,2.1283161640167236
2023-04-12T00:00:00.000Z,2.1259756088256836
2023-04-13T00:00:00.000Z,2.1258530616760254
2023-04-14T00:00:00.000Z,2.126329183578491
2023-04-15T00:00:00.000Z,2.1265475749969482
2023-04-16T00:00:00.000Z,2.1249585151672363
