# Credits: NECCTON Project (EU) - https://neccton.eu/
# Product: GLOBAL_ANALYSISFORECAST_BGC_001_028
# Dataset: cmems_mod_glo_bgc-car_anfc_0.25deg_P1D-m
# Variable: Sea water alkalinity expressed as mole equivalent (talk) mol m-3
# Geometry: POINT (-38.710352 -17.97564)
# Values from graph: v(t): value vs. time
# Depth: 0.4940253794193268 m

time,talk
2022-02-10T00:00:00.000Z,2.481593370437622
2022-02-11T00:00:00.000Z,2.481804609298706
2022-02-12T00:00:00.000Z,2.48201584815979
2022-02-13T00:00:00.000Z,2.4821441173553467
2022-02-14T00:00:00.000Z,2.4822728633880615
2022-02-15T00:00:00.000Z,2.4824013710021973
2022-02-16T00:00:00.000Z,2.482529878616333
2022-02-17T00:00:00.000Z,2.4826583862304688
2022-02-18T00:00:00.000Z,2.4827871322631836
2022-02-19T00:00:00.000Z,2.4829154014587402
2022-02-20T00:00:00.000Z,2.482984781265259
2022-02-21T00:00:00.000Z,2.483053684234619
2022-02-22T00:00:00.000Z,2.4831230640411377
2022-02-23T00:00:00.000Z,2.483191967010498
2022-02-24T00:00:00.000Z,2.4832608699798584
2022-02-25T00:00:00.000Z,2.483330249786377
2022-02-26T00:00:00.000Z,2.4833991527557373
2022-02-27T00:00:00.000Z,2.483454704284668
2022-02-28T00:00:00.000Z,2.4835104942321777
2022-03-01T00:00:00.000Z,2.4835658073425293
2022-03-02T00:00:00.000Z,2.483621597290039
2022-03-03T00:00:00.000Z,2.4836769104003906
2022-03-04T00:00:00.000Z,2.4837324619293213
2022-03-05T00:00:00.000Z,2.483788251876831
2022-03-06T00:00:00.000Z,2.4836175441741943
2022-03-07T00:00:00.000Z,2.4834470748901367
2022-03-08T00:00:00.000Z,2.483276605606079
2022-03-09T00:00:00.000Z,2.4831058979034424
2022-03-10T00:00:00.000Z,2.4829354286193848
2022-03-11T00:00:00.000Z,2.482764959335327
2022-03-12T00:00:00.000Z,2.4825944900512695
2022-03-13T00:00:00.000Z,2.4828155040740967
2022-03-14T00:00:00.000Z,2.4830362796783447
2022-03-15T00:00:00.000Z,2.4832570552825928
2022-03-16T00:00:00.000Z,2.483477830886841
2022-03-17T00:00:00.000Z,2.483698844909668
2022-03-18T00:00:00.000Z,2.483919858932495
2022-03-19T00:00:00.000Z,2.484140634536743
2022-03-20T00:00:00.000Z,2.48392391204834
2022-03-21T00:00:00.000Z,2.4837071895599365
2022-03-22T00:00:00.000Z,2.483490228652954
2022-03-23T00:00:00.000Z,2.4832732677459717
2022-03-24T00:00:00.000Z,2.4830563068389893
2022-03-25T00:00:00.000Z,2.482839822769165
2022-03-26T00:00:00.000Z,2.4826228618621826
2022-03-27T00:00:00.000Z,2.4830644130706787
2022-03-28T00:00:00.000Z,2.483505964279175
2022-03-29T00:00:00.000Z,2.483947515487671
2022-03-30T00:00:00.000Z,2.484388828277588
2022-03-31T00:00:00.000Z,2.484830617904663
2022-04-01T00:00:00.000Z,2.485272169113159
2022-04-02T00:00:00.000Z,2.4857137203216553
2022-04-03T00:00:00.000Z,2.4859495162963867
2022-04-04T00:00:00.000Z,2.4861857891082764
2022-04-05T00:00:00.000Z,2.486421823501587
2022-04-06T00:00:00.000Z,2.4866578578948975
2022-04-07T00:00:00.000Z,2.486893892288208
2022-04-08T00:00:00.000Z,2.4871299266815186
2022-04-09T00:00:00.000Z,2.487365961074829
2022-04-10T00:00:00.000Z,2.4873111248016357
2022-04-11T00:00:00.000Z,2.4872565269470215
2022-04-12T00:00:00.000Z,2.4872019290924072
2022-04-13T00:00:00.000Z,2.487147092819214
2022-04-14T00:00:00.000Z,2.4870922565460205
2022-04-15T00:00:00.000Z,2.4870376586914062
2022-04-16T00:00:00.000Z,2.486982822418213
2022-04-17T00:00:00.000Z,2.4871513843536377
2022-04-18T00:00:00.000Z,2.4873201847076416
2022-04-19T00:00:00.000Z,2.4874885082244873
2022-04-20T00:00:00.000Z,2.487657070159912
2022-04-21T00:00:00.000Z,2.487825870513916
2022-04-22T00:00:00.000Z,2.4879941940307617
2022-04-23T00:00:00.000Z,2.4881627559661865
2022-04-24T00:00:00.000Z,2.488675594329834
2022-04-25T00:00:00.000Z,2.4891886711120605
2022-04-26T00:00:00.000Z,2.489701271057129
2022-04-27T00:00:00.000Z,2.4902141094207764
2022-04-28T00:00:00.000Z,2.490727186203003
2022-04-29T00:00:00.000Z,2.4912397861480713
2022-04-30T00:00:00.000Z,2.4917526245117188
2022-05-01T00:00:00.000Z,2.492077589035034
2022-05-02T00:00:00.000Z,2.4924025535583496
2022-05-03T00:00:00.000Z,2.492727279663086
2022-05-04T00:00:00.000Z,2.4930522441864014
2022-05-05T00:00:00.000Z,2.493377208709717
2022-05-06T00:00:00.000Z,2.4937021732330322
2022-05-07T00:00:00.000Z,2.4940268993377686
2022-05-08T00:00:00.000Z,2.4940383434295654
2022-05-09T00:00:00.000Z,2.4940500259399414
2022-05-10T00:00:00.000Z,2.4940614700317383
2022-05-11T00:00:00.000Z,2.494072914123535
2022-05-12T00:00:00.000Z,2.494084358215332
2022-05-13T00:00:00.000Z,2.494095802307129
2022-05-14T00:00:00.000Z,2.494107246398926
2022-05-15T00:00:00.000Z,2.494007110595703
2022-05-16T00:00:00.000Z,2.4939072132110596
2022-05-17T00:00:00.000Z,2.493807077407837
2022-05-18T00:00:00.000Z,2.4937069416046143
2022-05-19T00:00:00.000Z,2.4936068058013916
2022-05-20T00:00:00.000Z,2.493506669998169
2022-05-21T00:00:00.000Z,2.4934065341949463
2022-05-22T00:00:00.000Z,2.4937326908111572
2022-05-23T00:00:00.000Z,2.494058609008789
2022-05-24T00:00:00.000Z,2.494384765625
2022-05-25T00:00:00.000Z,2.494710683822632
2022-05-26T00:00:00.000Z,2.4950368404388428
2022-05-27T00:00:00.000Z,2.4953629970550537
2022-05-28T00:00:00.000Z,2.4956889152526855
2022-05-29T00:00:00.000Z,2.4955990314483643
2022-05-30T00:00:00.000Z,2.495508909225464
2022-05-31T00:00:00.000Z,2.4954187870025635
2022-06-01T00:00:00.000Z,2.495328903198242
2022-06-02T00:00:00.000Z,2.495238780975342
2022-06-03T00:00:00.000Z,2.4951488971710205
2022-06-04T00:00:00.000Z,2.49505877494812
2022-06-05T00:00:00.000Z,2.495203971862793
2022-06-06T00:00:00.000Z,2.495349168777466
2022-06-07T00:00:00.000Z,2.4954941272735596
2022-06-08T00:00:00.000Z,2.4956393241882324
2022-06-09T00:00:00.000Z,2.4957845211029053
2022-06-10T00:00:00.000Z,2.495929479598999
2022-06-11T00:00:00.000Z,2.496074676513672
2022-06-12T00:00:00.000Z,2.495737314224243
2022-06-13T00:00:00.000Z,2.4953997135162354
2022-06-14T00:00:00.000Z,2.4950623512268066
2022-06-15T00:00:00.000Z,2.494724750518799
2022-06-16T00:00:00.000Z,2.49438738822937
2022-06-17T00:00:00.000Z,2.4940500259399414
2022-06-18T00:00:00.000Z,2.4937124252319336
2022-06-19T00:00:00.000Z,2.493903398513794
2022-06-20T00:00:00.000Z,2.4940946102142334
2022-06-21T00:00:00.000Z,2.4942855834960938
2022-06-22T00:00:00.000Z,2.494476556777954
2022-06-23T00:00:00.000Z,2.4946677684783936
2022-06-24T00:00:00.000Z,2.494858741760254
2022-06-25T00:00:00.000Z,2.4950497150421143
2022-06-26T00:00:00.000Z,2.495161771774292
2022-06-27T00:00:00.000Z,2.4952735900878906
2022-06-28T00:00:00.000Z,2.4953854084014893
2022-06-29T00:00:00.000Z,2.495497226715088
2022-06-30T00:00:00.000Z,2.4956090450286865
2022-07-01T00:00:00.000Z,2.4957211017608643
2022-07-02T00:00:00.000Z,2.495832920074463
2022-07-03T00:00:00.000Z,2.496469259262085
2022-07-04T00:00:00.000Z,2.497105121612549
2022-07-05T00:00:00.000Z,2.497741460800171
2022-07-06T00:00:00.000Z,2.498377799987793
2022-07-07T00:00:00.000Z,2.499013900756836
2022-07-08T00:00:00.000Z,2.499650239944458
2022-07-09T00:00:00.000Z,2.500286340713501
2022-07-10T00:00:00.000Z,2.5005781650543213
2022-07-11T00:00:00.000Z,2.5008695125579834
2022-07-12T00:00:00.000Z,2.5011613368988037
2022-07-13T00:00:00.000Z,2.501452922821045
2022-07-14T00:00:00.000Z,2.501744508743286
2022-07-15T00:00:00.000Z,2.5020363330841064
2022-07-16T00:00:00.000Z,2.5023279190063477
2022-07-17T00:00:00.000Z,2.502790689468384
2022-07-18T00:00:00.000Z,2.503253221511841
2022-07-19T00:00:00.000Z,2.503715753555298
2022-07-20T00:00:00.000Z,2.504178524017334
2022-07-21T00:00:00.000Z,2.504641056060791
2022-07-22T00:00:00.000Z,2.505103826522827
2022-07-23T00:00:00.000Z,2.505566358566284
2022-07-24T00:00:00.000Z,2.506211519241333
2022-07-25T00:00:00.000Z,2.506856679916382
2022-07-26T00:00:00.000Z,2.5075016021728516
2022-07-27T00:00:00.000Z,2.5081467628479004
2022-07-28T00:00:00.000Z,2.508791923522949
2022-07-29T00:00:00.000Z,2.509436845779419
2022-07-30T00:00:00.000Z,2.5100820064544678
2022-07-31T00:00:00.000Z,2.510460615158081
2022-08-01T00:00:00.000Z,2.5108394622802734
2022-08-02T00:00:00.000Z,2.511218309402466
2022-08-03T00:00:00.000Z,2.5115966796875
2022-08-04T00:00:00.000Z,2.5119755268096924
2022-08-05T00:00:00.000Z,2.5123543739318848
2022-08-06T00:00:00.000Z,2.512732744216919
2022-08-07T00:00:00.000Z,2.5131711959838867
2022-08-08T00:00:00.000Z,2.5136094093322754
2022-08-09T00:00:00.000Z,2.514047622680664
2022-08-10T00:00:00.000Z,2.5144858360290527
2022-08-11T00:00:00.000Z,2.5149242877960205
2022-08-12T00:00:00.000Z,2.51536226272583
2022-08-13T00:00:00.000Z,2.5158004760742188
2022-08-14T00:00:00.000Z,2.515650987625122
2022-08-15T00:00:00.000Z,2.5155014991760254
2022-08-16T00:00:00.000Z,2.5153520107269287
2022-08-17T00:00:00.000Z,2.515202522277832
2022-08-18T00:00:00.000Z,2.5150530338287354
2022-08-19T00:00:00.000Z,2.5149035453796387
2022-08-20T00:00:00.000Z,2.514753818511963
2022-08-21T00:00:00.000Z,2.5142931938171387
2022-08-22T00:00:00.000Z,2.5138323307037354
2022-08-23T00:00:00.000Z,2.513371706008911
2022-08-24T00:00:00.000Z,2.512911081314087
2022-08-25T00:00:00.000Z,2.5124502182006836
2022-08-26T00:00:00.000Z,2.5119895935058594
2022-08-27T00:00:00.000Z,2.511528968811035
2022-08-28T00:00:00.000Z,2.511256217956543
2022-08-29T00:00:00.000Z,2.510983467102051
2022-08-30T00:00:00.000Z,2.5107107162475586
2022-08-31T00:00:00.000Z,2.5104382038116455
2022-09-01T00:00:00.000Z,2.5101654529571533
2022-09-02T00:00:00.000Z,2.5098929405212402
2022-09-03T00:00:00.000Z,2.509620189666748
2022-09-04T00:00:00.000Z,2.5093188285827637
2022-09-05T00:00:00.000Z,2.5090174674987793
2022-09-06T00:00:00.000Z,2.508716106414795
2022-09-07T00:00:00.000Z,2.5084147453308105
2022-09-08T00:00:00.000Z,2.508113384246826
2022-09-09T00:00:00.000Z,2.507812023162842
2022-09-10T00:00:00.000Z,2.5075106620788574
2022-09-11T00:00:00.000Z,2.5078022480010986
2022-09-12T00:00:00.000Z,2.5080935955047607
2022-09-13T00:00:00.000Z,2.508385419845581
2022-09-14T00:00:00.000Z,2.508676767349243
2022-09-15T00:00:00.000Z,2.5089685916900635
2022-09-16T00:00:00.000Z,2.5092599391937256
2022-09-17T00:00:00.000Z,2.509551763534546
2022-09-18T00:00:00.000Z,2.5094051361083984
2022-09-19T00:00:00.000Z,2.509258985519409
2022-09-20T00:00:00.000Z,2.509112596511841
2022-09-21T00:00:00.000Z,2.5089662075042725
2022-09-22T00:00:00.000Z,2.508819818496704
2022-09-23T00:00:00.000Z,2.5086734294891357
2022-09-24T00:00:00.000Z,2.5085272789001465
2022-09-25T00:00:00.000Z,2.508199691772461
2022-09-26T00:00:00.000Z,2.5078723430633545
2022-09-27T00:00:00.000Z,2.507544994354248
2022-09-28T00:00:00.000Z,2.5072176456451416
2022-09-29T00:00:00.000Z,2.506890296936035
2022-09-30T00:00:00.000Z,2.5065629482269287
2022-10-01T00:00:00.000Z,2.5062355995178223
2022-10-02T00:00:00.000Z,2.5065367221832275
2022-10-03T00:00:00.000Z,2.5068373680114746
2022-10-04T00:00:00.000Z,2.507138252258301
2022-10-05T00:00:00.000Z,2.507439374923706
2022-10-06T00:00:00.000Z,2.5077402591705322
2022-10-07T00:00:00.000Z,2.5080411434173584
2022-10-08T00:00:00.000Z,2.5083420276641846
2022-10-09T00:00:00.000Z,2.508009195327759
2022-10-10T00:00:00.000Z,2.507676362991333
2022-10-11T00:00:00.000Z,2.5073435306549072
2022-10-12T00:00:00.000Z,2.5070106983184814
2022-10-13T00:00:00.000Z,2.5066778659820557
2022-10-14T00:00:00.000Z,2.50634503364563
2022-10-15T00:00:00.000Z,2.506012201309204
2022-10-16T00:00:00.000Z,2.5056588649749756
2022-10-17T00:00:00.000Z,2.505305767059326
2022-10-18T00:00:00.000Z,2.5049524307250977
2022-10-19T00:00:00.000Z,2.5045993328094482
2022-10-20T00:00:00.000Z,2.5042459964752197
2022-10-21T00:00:00.000Z,2.5038928985595703
2022-10-22T00:00:00.000Z,2.503539562225342
2022-10-23T00:00:00.000Z,2.503178119659424
2022-10-24T00:00:00.000Z,2.502816915512085
2022-10-25T00:00:00.000Z,2.502455472946167
2022-10-26T00:00:00.000Z,2.502094030380249
2022-10-27T00:00:00.000Z,2.50173282623291
2022-10-28T00:00:00.000Z,2.501371383666992
2022-10-29T00:00:00.000Z,2.5010101795196533
2022-10-30T00:00:00.000Z,2.500824213027954
2022-10-31T00:00:00.000Z,2.500638484954834
2022-11-01T00:00:00.000Z,2.500452756881714
2022-11-02T00:00:00.000Z,2.497802495956421
2022-11-03T00:00:00.000Z,2.4978387355804443
2022-11-04T00:00:00.000Z,2.498826265335083
2022-11-05T00:00:00.000Z,2.500025749206543
2022-11-06T00:00:00.000Z,2.5009024143218994
2022-11-07T00:00:00.000Z,2.5017688274383545
2022-11-08T00:00:00.000Z,2.5024242401123047
2022-11-09T00:00:00.000Z,2.502544403076172
2022-11-10T00:00:00.000Z,2.50221848487854
2022-11-11T00:00:00.000Z,2.5021355152130127
2022-11-12T00:00:00.000Z,2.502206325531006
2022-11-13T00:00:00.000Z,2.5019941329956055
2022-11-14T00:00:00.000Z,2.501582384109497
2022-11-15T00:00:00.000Z,2.5006957054138184
2022-11-16T00:00:00.000Z,2.4994356632232666
2022-11-17T00:00:00.000Z,2.498340606689453
2022-11-18T00:00:00.000Z,2.4983441829681396
2022-11-19T00:00:00.000Z,2.498173236846924
2022-11-20T00:00:00.000Z,2.4944748878479004
2022-11-21T00:00:00.000Z,2.4888908863067627
2022-11-22T00:00:00.000Z,2.4884324073791504
2022-11-23T00:00:00.000Z,2.4884140491485596
2022-11-24T00:00:00.000Z,2.486464500427246
2022-11-25T00:00:00.000Z,2.4836947917938232
2022-11-26T00:00:00.000Z,2.4791300296783447
2022-11-27T00:00:00.000Z,2.474017381668091
2022-11-28T00:00:00.000Z,2.4716684818267822
2022-11-29T00:00:00.000Z,2.472738742828369
2022-11-30T00:00:00.000Z,2.4701333045959473
2022-12-01T00:00:00.000Z,2.46610164642334
2022-12-02T00:00:00.000Z,2.4691596031188965
2022-12-03T00:00:00.000Z,2.473623514175415
2022-12-04T00:00:00.000Z,2.476844549179077
2022-12-05T00:00:00.000Z,2.478834390640259
2022-12-06T00:00:00.000Z,2.479840040206909
2022-12-07T00:00:00.000Z,2.4803361892700195
2022-12-08T00:00:00.000Z,2.4798214435577393
2022-12-09T00:00:00.000Z,2.4779880046844482
2022-12-10T00:00:00.000Z,2.477325201034546
2022-12-11T00:00:00.000Z,2.478015422821045
2022-12-12T00:00:00.000Z,2.47900652885437
2022-12-13T00:00:00.000Z,2.4784109592437744
2022-12-14T00:00:00.000Z,2.4693660736083984
2022-12-15T00:00:00.000Z,2.4671599864959717
2022-12-16T00:00:00.000Z,2.4647152423858643
2022-12-17T00:00:00.000Z,2.4643030166625977
2022-12-18T00:00:00.000Z,2.4642691612243652
2022-12-19T00:00:00.000Z,2.466963529586792
2022-12-20T00:00:00.000Z,2.470479726791382
2022-12-21T00:00:00.000Z,2.4738781452178955
2022-12-22T00:00:00.000Z,2.4664876461029053
2022-12-23T00:00:00.000Z,2.4529635906219482
2022-12-24T00:00:00.000Z,2.4452176094055176
2022-12-25T00:00:00.000Z,2.4524340629577637
2022-12-26T00:00:00.000Z,2.457770347595215
2022-12-27T00:00:00.000Z,2.4605138301849365
2022-12-28T00:00:00.000Z,2.4630727767944336
2022-12-29T00:00:00.000Z,2.46604585647583
2022-12-30T00:00:00.000Z,2.4687371253967285
2022-12-31T00:00:00.000Z,2.47166109085083
2023-01-01T00:00:00.000Z,2.47505784034729
2023-01-02T00:00:00.000Z,2.4776172637939453
2023-01-03T00:00:00.000Z,2.4796056747436523
2023-01-04T00:00:00.000Z,2.482224941253662
2023-01-05T00:00:00.000Z,2.4843592643737793
2023-01-06T00:00:00.000Z,2.485215187072754
2023-01-07T00:00:00.000Z,2.484839916229248
2023-01-08T00:00:00.000Z,2.4838008880615234
2023-01-09T00:00:00.000Z,2.4850564002990723
2023-01-10T00:00:00.000Z,2.486252784729004
2023-01-11T00:00:00.000Z,2.4867870807647705
2023-01-12T00:00:00.000Z,2.487313985824585
2023-01-13T00:00:00.000Z,2.4877665042877197
2023-01-14T00:00:00.000Z,2.4880259037017822
2023-01-15T00:00:00.000Z,2.4886109828948975
2023-01-16T00:00:00.000Z,2.4885902404785156
2023-01-17T00:00:00.000Z,2.4880073070526123
2023-01-18T00:00:00.000Z,2.4879298210144043
2023-01-19T00:00:00.000Z,2.488333225250244
2023-01-20T00:00:00.000Z,2.4882121086120605
2023-01-21T00:00:00.000Z,2.487834930419922
2023-01-22T00:00:00.000Z,2.4877185821533203
2023-01-23T00:00:00.000Z,2.4873197078704834
2023-01-24T00:00:00.000Z,2.487485408782959
2023-01-25T00:00:00.000Z,2.487661361694336
2023-01-26T00:00:00.000Z,2.487903356552124
2023-01-27T00:00:00.000Z,2.4882891178131104
2023-01-28T00:00:00.000Z,2.4886369705200195
2023-01-29T00:00:00.000Z,2.4891984462738037
2023-01-30T00:00:00.000Z,2.4899487495422363
2023-01-31T00:00:00.000Z,2.4904284477233887
2023-02-01T00:00:00.000Z,2.4909873008728027
2023-02-02T00:00:00.000Z,2.4913651943206787
2023-02-03T00:00:00.000Z,2.491342544555664
2023-02-04T00:00:00.000Z,2.491051197052002
2023-02-05T00:00:00.000Z,2.4909212589263916
2023-02-06T00:00:00.000Z,2.491075277328491
2023-02-07T00:00:00.000Z,2.4914438724517822
2023-02-08T00:00:00.000Z,2.4919698238372803
2023-02-09T00:00:00.000Z,2.4925591945648193
2023-02-10T00:00:00.000Z,2.492872476577759
2023-02-11T00:00:00.000Z,2.4927031993865967
2023-02-12T00:00:00.000Z,2.4934356212615967
2023-02-13T00:00:00.000Z,2.494215250015259
2023-02-14T00:00:00.000Z,2.4948501586914062
2023-02-15T00:00:00.000Z,2.4952707290649414
2023-02-16T00:00:00.000Z,2.4953668117523193
2023-02-17T00:00:00.000Z,2.4952828884124756
2023-02-18T00:00:00.000Z,2.494743824005127
2023-02-19T00:00:00.000Z,2.493720531463623
2023-02-20T00:00:00.000Z,2.4932761192321777
2023-02-21T00:00:00.000Z,2.49411678314209
2023-02-22T00:00:00.000Z,2.4948668479919434
2023-02-23T00:00:00.000Z,2.495310068130493
2023-02-24T00:00:00.000Z,2.4953556060791016
2023-02-25T00:00:00.000Z,2.495616912841797
2023-02-26T00:00:00.000Z,2.496051549911499
2023-02-27T00:00:00.000Z,2.496202230453491
2023-02-28T00:00:00.000Z,2.4964053630828857
2023-03-01T00:00:00.000Z,2.4966444969177246
2023-03-02T00:00:00.000Z,2.4970595836639404
2023-03-03T00:00:00.000Z,2.497097969055176
2023-03-04T00:00:00.000Z,2.4968690872192383
2023-03-05T00:00:00.000Z,2.496216297149658
2023-03-06T00:00:00.000Z,2.4948339462280273
2023-03-07T00:00:00.000Z,2.493079662322998
2023-03-08T00:00:00.000Z,2.492828130722046
2023-03-09T00:00:00.000Z,2.492326498031616
2023-03-10T00:00:00.000Z,2.4922537803649902
2023-03-11T00:00:00.000Z,2.4919402599334717
2023-03-12T00:00:00.000Z,2.4919536113739014
2023-03-13T00:00:00.000Z,2.4918406009674072
2023-03-14T00:00:00.000Z,2.492129325866699
2023-03-15T00:00:00.000Z,2.492359161376953
2023-03-16T00:00:00.000Z,2.4926130771636963
2023-03-17T00:00:00.000Z,2.492400884628296
2023-03-18T00:00:00.000Z,2.4921188354492188
2023-03-19T00:00:00.000Z,2.492257595062256
2023-03-20T00:00:00.000Z,2.4928417205810547
2023-03-21T00:00:00.000Z,2.4930896759033203
2023-03-22T00:00:00.000Z,2.4927632808685303
2023-03-23T00:00:00.000Z,2.493819236755371
2023-03-24T00:00:00.000Z,2.494692802429199
2023-03-25T00:00:00.000Z,2.4954452514648438
2023-03-26T00:00:00.000Z,2.495774269104004
2023-03-27T00:00:00.000Z,2.4963436126708984
2023-03-28T00:00:00.000Z,2.496931314468384
2023-03-29T00:00:00.000Z,2.4974749088287354
2023-03-30T00:00:00.000Z,2.497709035873413
2023-03-31T00:00:00.000Z,2.497619867324829
2023-04-01T00:00:00.000Z,2.497133255004883
2023-04-02T00:00:00.000Z,2.4968647956848145
2023-04-03T00:00:00.000Z,2.4975900650024414
2023-04-04T00:00:00.000Z,2.498612403869629
2023-04-05T00:00:00.000Z,2.4989142417907715
2023-04-06T00:00:00.000Z,2.4983742237091064
2023-04-07T00:00:00.000Z,2.4981062412261963
2023-04-08T00:00:00.000Z,2.498114824295044
2023-04-09T00:00:00.000Z,2.4974093437194824
2023-04-10T00:00:00.000Z,2.4947800636291504
2023-04-11T00:00:00.000Z,2.4924755096435547
2023-04-12T00:00:00.000Z,2.4901082515716553
2023-04-13T00:00:00.000Z,2.4901669025421143
2023-04-14T00:00:00.000Z,2.491021156311035
2023-04-15T00:00:00.000Z,2.4913926124572754
2023-04-16T00:00:00.000Z,2.48915958404541
