# Credits: NECCTON Project (EU) - https://neccton.eu/
# Product: GLOBAL_ANALYSISFORECAST_BGC_001_028
# Dataset: cmems_mod_glo_bgc-car_anfc_0.25deg_P1D-m
# Variable: Sea water ph reported on total scale (ph) 1
# Geometry: POINT (-38.710352 -17.97564)
# Values from graph: v(t): value vs. time
# Depth: 0.4940253794193268 m

time,ph
2022-02-13T00:00:00.000Z,8.026607513427734
2022-02-14T00:00:00.000Z,8.028990745544434
2022-02-15T00:00:00.000Z,8.030410766601562
2022-02-16T00:00:00.000Z,8.030587196350098
2022-02-17T00:00:00.000Z,8.029765129089355
2022-02-18T00:00:00.000Z,8.030117988586426
2022-02-19T00:00:00.000Z,8.031468391418457
2022-02-20T00:00:00.000Z,8.032269477844238
2022-02-21T00:00:00.000Z,8.030389785766602
2022-02-22T00:00:00.000Z,8.027907371520996
2022-02-23T00:00:00.000Z,8.026922225952148
2022-02-24T00:00:00.000Z,8.027482032775879
2022-02-25T00:00:00.000Z,8.02722454071045
2022-02-26T00:00:00.000Z,8.024697303771973
2022-02-27T00:00:00.000Z,8.023287773132324
2022-02-28T00:00:00.000Z,8.024713516235352
2022-03-01T00:00:00.000Z,8.025632858276367
2022-03-02T00:00:00.000Z,8.02642822265625
2022-03-03T00:00:00.000Z,8.026262283325195
2022-03-04T00:00:00.000Z,8.026195526123047
2022-03-05T00:00:00.000Z,8.027750968933105
2022-03-06T00:00:00.000Z,8.028250694274902
2022-03-07T00:00:00.000Z,8.027857780456543
2022-03-08T00:00:00.000Z,8.028976440429688
2022-03-09T00:00:00.000Z,8.031309127807617
2022-03-10T00:00:00.000Z,8.032176971435547
2022-03-11T00:00:00.000Z,8.030991554260254
2022-03-12T00:00:00.000Z,8.028254508972168
2022-03-13T00:00:00.000Z,8.027141571044922
2022-03-14T00:00:00.000Z,8.028417587280273
2022-03-15T00:00:00.000Z,8.029936790466309
2022-03-16T00:00:00.000Z,8.02978515625
2022-03-17T00:00:00.000Z,8.029192924499512
2022-03-18T00:00:00.000Z,8.029291152954102
2022-03-19T00:00:00.000Z,8.02808952331543
2022-03-20T00:00:00.000Z,8.026599884033203
2022-03-21T00:00:00.000Z,8.026490211486816
2022-03-22T00:00:00.000Z,8.028009414672852
2022-03-23T00:00:00.000Z,8.031919479370117
2022-03-24T00:00:00.000Z,8.036075592041016
2022-03-25T00:00:00.000Z,8.034562110900879
2022-03-26T00:00:00.000Z,8.03088665008545
2022-03-27T00:00:00.000Z,8.029861450195312
2022-03-28T00:00:00.000Z,8.028741836547852
2022-03-29T00:00:00.000Z,8.027029037475586
2022-03-30T00:00:00.000Z,8.024382591247559
2022-03-31T00:00:00.000Z,8.022090911865234
2022-04-01T00:00:00.000Z,8.02082347869873
2022-04-02T00:00:00.000Z,8.020611763000488
2022-04-03T00:00:00.000Z,8.021413803100586
2022-04-04T00:00:00.000Z,8.021368026733398
2022-04-05T00:00:00.000Z,8.021324157714844
2022-04-06T00:00:00.000Z,8.02123737335205
2022-04-07T00:00:00.000Z,8.021147727966309
2022-04-08T00:00:00.000Z,8.02023983001709
2022-04-09T00:00:00.000Z,8.01794147491455
2022-04-10T00:00:00.000Z,8.018440246582031
2022-04-11T00:00:00.000Z,8.01876449584961
2022-04-12T00:00:00.000Z,8.018171310424805
2022-04-13T00:00:00.000Z,8.018086433410645
2022-04-14T00:00:00.000Z,8.020010948181152
2022-04-15T00:00:00.000Z,8.026058197021484
2022-04-16T00:00:00.000Z,8.029840469360352
2022-04-17T00:00:00.000Z,8.03150749206543
2022-04-18T00:00:00.000Z,8.035562515258789
2022-04-19T00:00:00.000Z,8.039451599121094
2022-04-20T00:00:00.000Z,8.041260719299316
2022-04-21T00:00:00.000Z,8.041439056396484
2022-04-22T00:00:00.000Z,8.038775444030762
2022-04-23T00:00:00.000Z,8.036758422851562
2022-04-24T00:00:00.000Z,8.035544395446777
2022-04-25T00:00:00.000Z,8.032747268676758
2022-04-26T00:00:00.000Z,8.031609535217285
2022-04-27T00:00:00.000Z,8.032553672790527
2022-04-28T00:00:00.000Z,8.033409118652344
2022-04-29T00:00:00.000Z,8.033744812011719
2022-04-30T00:00:00.000Z,8.034214973449707
2022-05-01T00:00:00.000Z,8.03342342376709
2022-05-02T00:00:00.000Z,8.03341007232666
2022-05-03T00:00:00.000Z,8.03437614440918
2022-05-04T00:00:00.000Z,8.035148620605469
2022-05-05T00:00:00.000Z,8.036149978637695
2022-05-06T00:00:00.000Z,8.035553932189941
2022-05-07T00:00:00.000Z,8.035877227783203
2022-05-08T00:00:00.000Z,8.039290428161621
2022-05-09T00:00:00.000Z,8.042827606201172
2022-05-10T00:00:00.000Z,8.045761108398438
2022-05-11T00:00:00.000Z,8.045791625976562
2022-05-12T00:00:00.000Z,8.045936584472656
2022-05-13T00:00:00.000Z,8.0467529296875
2022-05-14T00:00:00.000Z,8.046932220458984
2022-05-15T00:00:00.000Z,8.048272132873535
2022-05-16T00:00:00.000Z,8.048707008361816
2022-05-17T00:00:00.000Z,8.047311782836914
2022-05-18T00:00:00.000Z,8.04475212097168
2022-05-19T00:00:00.000Z,8.046889305114746
2022-05-20T00:00:00.000Z,8.052559852600098
2022-05-21T00:00:00.000Z,8.054333686828613
2022-05-22T00:00:00.000Z,8.054614067077637
2022-05-23T00:00:00.000Z,8.056744575500488
2022-05-24T00:00:00.000Z,8.059037208557129
2022-05-25T00:00:00.000Z,8.060179710388184
2022-05-26T00:00:00.000Z,8.060997009277344
2022-05-27T00:00:00.000Z,8.061692237854004
2022-05-28T00:00:00.000Z,8.061409950256348
2022-05-29T00:00:00.000Z,8.060824394226074
2022-05-30T00:00:00.000Z,8.060844421386719
2022-05-31T00:00:00.000Z,8.060040473937988
2022-06-01T00:00:00.000Z,8.058135032653809
2022-06-02T00:00:00.000Z,8.0558500289917
2022-06-03T00:00:00.000Z,8.054850578308105
2022-06-04T00:00:00.000Z,8.05685806274414
2022-06-05T00:00:00.000Z,8.061847686767578
2022-06-06T00:00:00.000Z,8.065876960754395
2022-06-07T00:00:00.000Z,8.066324234008789
2022-06-08T00:00:00.000Z,8.066081047058105
2022-06-09T00:00:00.000Z,8.064979553222656
2022-06-10T00:00:00.000Z,8.063653945922852
2022-06-11T00:00:00.000Z,8.06325912475586
2022-06-12T00:00:00.000Z,8.062678337097168
2022-06-13T00:00:00.000Z,8.063679695129395
2022-06-14T00:00:00.000Z,8.068453788757324
2022-06-15T00:00:00.000Z,8.073179244995117
2022-06-16T00:00:00.000Z,8.074810981750488
2022-06-17T00:00:00.000Z,8.074077606201172
2022-06-18T00:00:00.000Z,8.071849822998047
2022-06-19T00:00:00.000Z,8.069804191589355
2022-06-20T00:00:00.000Z,8.07088851928711
2022-06-21T00:00:00.000Z,8.072108268737793
2022-06-22T00:00:00.000Z,8.070483207702637
2022-06-23T00:00:00.000Z,8.067829132080078
2022-06-24T00:00:00.000Z,8.065434455871582
2022-06-25T00:00:00.000Z,8.064090728759766
2022-06-26T00:00:00.000Z,8.066311836242676
2022-06-27T00:00:00.000Z,8.072896003723145
2022-06-28T00:00:00.000Z,8.079793930053711
2022-06-29T00:00:00.000Z,8.081997871398926
2022-06-30T00:00:00.000Z,8.07970142364502
2022-07-01T00:00:00.000Z,8.076936721801758
2022-07-02T00:00:00.000Z,8.076845169067383
2022-07-03T00:00:00.000Z,8.076803207397461
2022-07-04T00:00:00.000Z,8.075263023376465
2022-07-05T00:00:00.000Z,8.073509216308594
2022-07-06T00:00:00.000Z,8.072454452514648
2022-07-07T00:00:00.000Z,8.072346687316895
2022-07-08T00:00:00.000Z,8.07241439819336
2022-07-09T00:00:00.000Z,8.072123527526855
2022-07-10T00:00:00.000Z,8.071465492248535
2022-07-11T00:00:00.000Z,8.071093559265137
2022-07-12T00:00:00.000Z,8.070345878601074
2022-07-13T00:00:00.000Z,8.068309783935547
2022-07-14T00:00:00.000Z,8.067253112792969
2022-07-15T00:00:00.000Z,8.06794548034668
2022-07-16T00:00:00.000Z,8.067776679992676
2022-07-17T00:00:00.000Z,8.06714153289795
2022-07-18T00:00:00.000Z,8.065959930419922
2022-07-19T00:00:00.000Z,8.063136100769043
2022-07-20T00:00:00.000Z,8.06088638305664
2022-07-21T00:00:00.000Z,8.061797142028809
2022-07-22T00:00:00.000Z,8.063491821289062
2022-07-23T00:00:00.000Z,8.063539505004883
2022-07-24T00:00:00.000Z,8.0632963180542
2022-07-25T00:00:00.000Z,8.064264297485352
2022-07-26T00:00:00.000Z,8.065741539001465
2022-07-27T00:00:00.000Z,8.067158699035645
2022-07-28T00:00:00.000Z,8.067814826965332
2022-07-29T00:00:00.000Z,8.068289756774902
2022-07-30T00:00:00.000Z,8.068856239318848
2022-07-31T00:00:00.000Z,8.068912506103516
2022-08-01T00:00:00.000Z,8.06965446472168
2022-08-02T00:00:00.000Z,8.069643020629883
2022-08-03T00:00:00.000Z,8.067986488342285
2022-08-04T00:00:00.000Z,8.067224502563477
2022-08-05T00:00:00.000Z,8.067774772644043
2022-08-06T00:00:00.000Z,8.067455291748047
2022-08-07T00:00:00.000Z,8.066073417663574
2022-08-08T00:00:00.000Z,8.066158294677734
2022-08-09T00:00:00.000Z,8.067240715026855
2022-08-10T00:00:00.000Z,8.068204879760742
2022-08-11T00:00:00.000Z,8.069086074829102
2022-08-12T00:00:00.000Z,8.070320129394531
2022-08-13T00:00:00.000Z,8.072517395019531
2022-08-14T00:00:00.000Z,8.074051856994629
2022-08-15T00:00:00.000Z,8.074225425720215
2022-08-16T00:00:00.000Z,8.072511672973633
2022-08-17T00:00:00.000Z,8.071678161621094
2022-08-18T00:00:00.000Z,8.072246551513672
2022-08-19T00:00:00.000Z,8.071562767028809
2022-08-20T00:00:00.000Z,8.070874214172363
2022-08-21T00:00:00.000Z,8.073471069335938
2022-08-22T00:00:00.000Z,8.078235626220703
2022-08-23T00:00:00.000Z,8.08186149597168
2022-08-24T00:00:00.000Z,8.08163070678711
2022-08-25T00:00:00.000Z,8.07893180847168
2022-08-26T00:00:00.000Z,8.076074600219727
2022-08-27T00:00:00.000Z,8.073878288269043
2022-08-28T00:00:00.000Z,8.072710990905762
2022-08-29T00:00:00.000Z,8.071884155273438
2022-08-30T00:00:00.000Z,8.074758529663086
2022-08-31T00:00:00.000Z,8.08154296875
2022-09-01T00:00:00.000Z,8.085115432739258
2022-09-02T00:00:00.000Z,8.082621574401855
2022-09-03T00:00:00.000Z,8.077776908874512
2022-09-04T00:00:00.000Z,8.073325157165527
2022-09-05T00:00:00.000Z,8.072872161865234
2022-09-06T00:00:00.000Z,8.076156616210938
2022-09-07T00:00:00.000Z,8.07938289642334
2022-09-08T00:00:00.000Z,8.078235626220703
2022-09-09T00:00:00.000Z,8.073455810546875
2022-09-10T00:00:00.000Z,8.070164680480957
2022-09-11T00:00:00.000Z,8.068768501281738
2022-09-12T00:00:00.000Z,8.06627082824707
2022-09-13T00:00:00.000Z,8.064563751220703
2022-09-14T00:00:00.000Z,8.064629554748535
2022-09-15T00:00:00.000Z,8.062719345092773
2022-09-16T00:00:00.000Z,8.05965518951416
2022-09-17T00:00:00.000Z,8.059226989746094
2022-09-18T00:00:00.000Z,8.06326675415039
2022-09-19T00:00:00.000Z,8.066751480102539
2022-09-20T00:00:00.000Z,8.065935134887695
2022-09-21T00:00:00.000Z,8.063386917114258
2022-09-22T00:00:00.000Z,8.061519622802734
2022-09-23T00:00:00.000Z,8.060359954833984
2022-09-24T00:00:00.000Z,8.058956146240234
2022-09-25T00:00:00.000Z,8.059617042541504
2022-09-26T00:00:00.000Z,8.060315132141113
2022-09-27T00:00:00.000Z,8.056920051574707
2022-09-28T00:00:00.000Z,8.053211212158203
2022-09-29T00:00:00.000Z,8.050836563110352
2022-09-30T00:00:00.000Z,8.049829483032227
2022-10-01T00:00:00.000Z,8.050116539001465
2022-10-02T00:00:00.000Z,8.048688888549805
2022-10-03T00:00:00.000Z,8.047078132629395
2022-10-04T00:00:00.000Z,8.047428131103516
2022-10-05T00:00:00.000Z,8.047581672668457
2022-10-06T00:00:00.000Z,8.04525089263916
2022-10-07T00:00:00.000Z,8.043458938598633
2022-10-08T00:00:00.000Z,8.044022560119629
2022-10-09T00:00:00.000Z,8.043046951293945
2022-10-10T00:00:00.000Z,8.040799140930176
2022-10-11T00:00:00.000Z,8.039285659790039
2022-10-12T00:00:00.000Z,8.038816452026367
2022-10-13T00:00:00.000Z,8.039518356323242
2022-10-14T00:00:00.000Z,8.040921211242676
2022-10-15T00:00:00.000Z,8.042954444885254
2022-10-16T00:00:00.000Z,8.044757843017578
2022-10-17T00:00:00.000Z,8.046014785766602
2022-10-18T00:00:00.000Z,8.047252655029297
2022-10-19T00:00:00.000Z,8.047385215759277
2022-10-20T00:00:00.000Z,8.046911239624023
2022-10-21T00:00:00.000Z,8.046708106994629
2022-10-22T00:00:00.000Z,8.046651840209961
2022-10-23T00:00:00.000Z,8.046581268310547
2022-10-24T00:00:00.000Z,8.047216415405273
2022-10-25T00:00:00.000Z,8.047232627868652
2022-10-26T00:00:00.000Z,8.044551849365234
2022-10-27T00:00:00.000Z,8.041833877563477
2022-10-28T00:00:00.000Z,8.041692733764648
2022-10-29T00:00:00.000Z,8.042654037475586
2022-10-30T00:00:00.000Z,8.043440818786621
2022-10-31T00:00:00.000Z,8.044944763183594
2022-11-01T00:00:00.000Z,8.046111106872559
2022-11-02T00:00:00.000Z,8.046757698059082
2022-11-03T00:00:00.000Z,8.048492431640625
2022-11-04T00:00:00.000Z,8.055394172668457
2022-11-05T00:00:00.000Z,8.061249732971191
2022-11-06T00:00:00.000Z,8.060405731201172
2022-11-07T00:00:00.000Z,8.059467315673828
2022-11-08T00:00:00.000Z,8.058268547058105
2022-11-09T00:00:00.000Z,8.056692123413086
2022-11-10T00:00:00.000Z,8.053033828735352
2022-11-11T00:00:00.000Z,8.049185752868652
2022-11-12T00:00:00.000Z,8.04681396484375
2022-11-13T00:00:00.000Z,8.045536041259766
2022-11-14T00:00:00.000Z,8.044876098632812
2022-11-15T00:00:00.000Z,8.04382610321045
2022-11-16T00:00:00.000Z,8.04297924041748
2022-11-17T00:00:00.000Z,8.041436195373535
2022-11-18T00:00:00.000Z,8.040928840637207
2022-11-19T00:00:00.000Z,8.044219970703125
2022-11-20T00:00:00.000Z,8.047264099121094
2022-11-21T00:00:00.000Z,8.049283027648926
2022-11-22T00:00:00.000Z,8.049846649169922
2022-11-23T00:00:00.000Z,8.046481132507324
2022-11-24T00:00:00.000Z,8.043999671936035
2022-11-25T00:00:00.000Z,8.044599533081055
2022-11-26T00:00:00.000Z,8.046687126159668
2022-11-27T00:00:00.000Z,8.048630714416504
2022-11-28T00:00:00.000Z,8.050689697265625
2022-11-29T00:00:00.000Z,8.04731273651123
2022-11-30T00:00:00.000Z,8.040670394897461
2022-12-01T00:00:00.000Z,8.041234970092773
2022-12-02T00:00:00.000Z,8.046735763549805
2022-12-03T00:00:00.000Z,8.050674438476562
2022-12-04T00:00:00.000Z,8.05285930633545
2022-12-05T00:00:00.000Z,8.053791046142578
2022-12-06T00:00:00.000Z,8.052757263183594
2022-12-07T00:00:00.000Z,8.048789024353027
2022-12-08T00:00:00.000Z,8.047065734863281
2022-12-09T00:00:00.000Z,8.04771900177002
2022-12-10T00:00:00.000Z,8.046736717224121
2022-12-11T00:00:00.000Z,8.045478820800781
2022-12-12T00:00:00.000Z,8.044563293457031
2022-12-13T00:00:00.000Z,8.04466724395752
2022-12-14T00:00:00.000Z,8.047222137451172
2022-12-15T00:00:00.000Z,8.049097061157227
2022-12-16T00:00:00.000Z,8.04883098602295
2022-12-17T00:00:00.000Z,8.048585891723633
2022-12-18T00:00:00.000Z,8.04786491394043
2022-12-19T00:00:00.000Z,8.04687786102295
2022-12-20T00:00:00.000Z,8.044885635375977
2022-12-21T00:00:00.000Z,8.042431831359863
2022-12-22T00:00:00.000Z,8.041234970092773
2022-12-23T00:00:00.000Z,8.043420791625977
2022-12-24T00:00:00.000Z,8.049593925476074
2022-12-25T00:00:00.000Z,8.052696228027344
2022-12-26T00:00:00.000Z,8.050239562988281
2022-12-27T00:00:00.000Z,8.046243667602539
2022-12-28T00:00:00.000Z,8.042922973632812
2022-12-29T00:00:00.000Z,8.041053771972656
2022-12-30T00:00:00.000Z,8.038277626037598
2022-12-31T00:00:00.000Z,8.035120010375977
2023-01-01T00:00:00.000Z,8.03402328491211
2023-01-02T00:00:00.000Z,8.035554885864258
2023-01-03T00:00:00.000Z,8.037355422973633
2023-01-04T00:00:00.000Z,8.03918170928955
2023-01-05T00:00:00.000Z,8.042041778564453
2023-01-06T00:00:00.000Z,8.043069839477539
2023-01-07T00:00:00.000Z,8.039521217346191
2023-01-08T00:00:00.000Z,8.036348342895508
2023-01-09T00:00:00.000Z,8.035011291503906
2023-01-10T00:00:00.000Z,8.033379554748535
2023-01-11T00:00:00.000Z,8.032815933227539
2023-01-12T00:00:00.000Z,8.033233642578125
2023-01-13T00:00:00.000Z,8.034374237060547
2023-01-14T00:00:00.000Z,8.035395622253418
2023-01-15T00:00:00.000Z,8.03586196899414
2023-01-16T00:00:00.000Z,8.035659790039062
2023-01-17T00:00:00.000Z,8.035754203796387
2023-01-18T00:00:00.000Z,8.034326553344727
2023-01-19T00:00:00.000Z,8.032805442810059
2023-01-20T00:00:00.000Z,8.032609939575195
2023-01-21T00:00:00.000Z,8.034411430358887
2023-01-22T00:00:00.000Z,8.038494110107422
2023-01-23T00:00:00.000Z,8.041393280029297
2023-01-24T00:00:00.000Z,8.04136848449707
2023-01-25T00:00:00.000Z,8.040034294128418
2023-01-26T00:00:00.000Z,8.039182662963867
2023-01-27T00:00:00.000Z,8.037217140197754
2023-01-28T00:00:00.000Z,8.034785270690918
2023-01-29T00:00:00.000Z,8.033985137939453
2023-01-30T00:00:00.000Z,8.035651206970215
2023-01-31T00:00:00.000Z,8.03781509399414
2023-02-01T00:00:00.000Z,8.0387601852417
2023-02-02T00:00:00.000Z,8.038569450378418
2023-02-03T00:00:00.000Z,8.039179801940918
2023-02-04T00:00:00.000Z,8.041045188903809
2023-02-05T00:00:00.000Z,8.041881561279297
2023-02-06T00:00:00.000Z,8.042109489440918
2023-02-07T00:00:00.000Z,8.042254447937012
2023-02-08T00:00:00.000Z,8.041790008544922
2023-02-09T00:00:00.000Z,8.040487289428711
2023-02-10T00:00:00.000Z,8.039053916931152
2023-02-11T00:00:00.000Z,8.038761138916016
2023-02-12T00:00:00.000Z,8.038837432861328
2023-02-13T00:00:00.000Z,8.038990020751953
2023-02-14T00:00:00.000Z,8.039945602416992
2023-02-15T00:00:00.000Z,8.041280746459961
2023-02-16T00:00:00.000Z,8.042945861816406
2023-02-17T00:00:00.000Z,8.042885780334473
2023-02-18T00:00:00.000Z,8.042060852050781
2023-02-19T00:00:00.000Z,8.042692184448242
2023-02-20T00:00:00.000Z,8.04105281829834
2023-02-21T00:00:00.000Z,8.038822174072266
2023-02-22T00:00:00.000Z,8.037839889526367
2023-02-23T00:00:00.000Z,8.03692626953125
2023-02-24T00:00:00.000Z,8.035755157470703
2023-02-25T00:00:00.000Z,8.03471851348877
2023-02-26T00:00:00.000Z,8.034404754638672
2023-02-27T00:00:00.000Z,8.03549861907959
2023-02-28T00:00:00.000Z,8.036151885986328
2023-03-01T00:00:00.000Z,8.032809257507324
2023-03-02T00:00:00.000Z,8.029709815979004
2023-03-03T00:00:00.000Z,8.030261039733887
2023-03-04T00:00:00.000Z,8.03184986114502
2023-03-05T00:00:00.000Z,8.03210735321045
2023-03-06T00:00:00.000Z,8.033129692077637
2023-03-07T00:00:00.000Z,8.035040855407715
2023-03-08T00:00:00.000Z,8.03453254699707
2023-03-09T00:00:00.000Z,8.032720565795898
2023-03-10T00:00:00.000Z,8.032234191894531
2023-03-11T00:00:00.000Z,8.033185958862305
2023-03-12T00:00:00.000Z,8.034767150878906
2023-03-13T00:00:00.000Z,8.03503131866455
2023-03-14T00:00:00.000Z,8.03469467163086
2023-03-15T00:00:00.000Z,8.035238265991211
2023-03-16T00:00:00.000Z,8.03623104095459
2023-03-17T00:00:00.000Z,8.034964561462402
2023-03-18T00:00:00.000Z,8.031393051147461
2023-03-19T00:00:00.000Z,8.029146194458008
2023-03-20T00:00:00.000Z,8.028729438781738
2023-03-21T00:00:00.000Z,8.028414726257324
2023-03-22T00:00:00.000Z,8.029204368591309
2023-03-23T00:00:00.000Z,8.03077507019043
2023-03-24T00:00:00.000Z,8.030802726745605
2023-03-25T00:00:00.000Z,8.029339790344238
2023-03-26T00:00:00.000Z,8.029840469360352
2023-03-27T00:00:00.000Z,8.032002449035645
2023-03-28T00:00:00.000Z,8.031545639038086
2023-03-29T00:00:00.000Z,8.030658721923828
2023-03-30T00:00:00.000Z,8.029958724975586
2023-03-31T00:00:00.000Z,8.029363632202148
2023-04-01T00:00:00.000Z,8.031204223632812
2023-04-02T00:00:00.000Z,8.033794403076172
2023-04-03T00:00:00.000Z,8.035304069519043
2023-04-04T00:00:00.000Z,8.034915924072266
2023-04-05T00:00:00.000Z,8.032977104187012
2023-04-06T00:00:00.000Z,8.029732704162598
2023-04-07T00:00:00.000Z,8.026212692260742
2023-04-08T00:00:00.000Z,8.024404525756836
2023-04-09T00:00:00.000Z,8.023543357849121
2023-04-10T00:00:00.000Z,8.024938583374023
2023-04-11T00:00:00.000Z,8.031229019165039
2023-04-12T00:00:00.000Z,8.036500930786133
2023-04-13T00:00:00.000Z,8.035219192504883
2023-04-14T00:00:00.000Z,8.032998085021973
2023-04-15T00:00:00.000Z,8.03205394744873
2023-04-16T00:00:00.000Z,8.031347274780273
2023-04-17T00:00:00.000Z,8.031098365783691
2023-04-18T00:00:00.000Z,8.032137870788574
2023-04-19T00:00:00.000Z,8.03233528137207
2023-04-20T00:00:00.000Z,8.027774810791016
2023-04-21T00:00:00.000Z,8.027234077453613
2023-04-22T00:00:00.000Z,8.035356521606445
2023-04-23T00:00:00.000Z,8.042692184448242
2023-04-24T00:00:00.000Z,8.045838356018066
2023-04-25T00:00:00.000Z,8.04698371887207
2023-04-26T00:00:00.000Z,8.046401023864746
2023-04-27T00:00:00.000Z,8.043421745300293
2023-04-28T00:00:00.000Z,8.041556358337402
2023-04-29T00:00:00.000Z,8.04137897491455
