id,data,sst_atual,limite_termico,anomalia,dhw_calculado,vento_velocidade,irradiancia,turbidez,risco_integrado,nivel_alerta
58818,2021-12-06,26.36602105263158,27.0,-0.6339789473684192,0.0,6.5,20.402543705020197,0.11079331338405608,10.1935489130392,SEM_RISCO
58819,2021-12-07,26.328547368421052,27.0,-0.6714526315789477,0.0,6.5,6.200220526307503,0.1166299745440483,9.32104244200768,SEM_RISCO
58820,2021-12-08,26.299599999999998,27.0,-0.7004000000000019,0.0,6.5,122.47986276819313,0.12654035687446594,15.839608977033425,SEM_RISCO
58821,2021-12-09,26.33132631578947,27.0,-0.6686736842105283,0.0,6.5,8.086129013089089,0.13190030455589294,11.070291074027264,SEM_RISCO
58822,2021-12-10,26.229873684210528,27.0,-0.7701263157894722,0.0,6.5,7.2860521680024295,0.1328801691532135,11.209239333436019,SEM_RISCO
58823,2021-12-11,26.261663157894738,27.0,-0.7383368421052623,0.0,6.5,14.326223725268433,0.12681814432144162,9.944549942282611,SEM_RISCO
58824,2021-12-12,26.28705263157895,27.0,-0.7129473684210517,0.0,6.5,21.735513421521784,0.12240254878997801,15.427154436117938,SEM_RISCO
58825,2021-12-13,26.30256842105263,27.0,-0.69743157894737,0.0,6.5,18.67824975955407,0.12444913685321807,10.755122512790571,SEM_RISCO
58826,2021-12-14,26.488063157894736,27.0,-0.5119368421052641,0.0,6.5,15.217386173676898,0.13073576986789703,10.132301559773053,SEM_RISCO
58827,2021-12-15,26.484463157894737,27.0,-0.5155368421052628,0.0,6.5,94.51792879609191,0.13487085998058318,16.634528735819213,SEM_RISCO
58828,2021-12-16,26.509536842105266,27.0,-0.4904631578947338,0.0,6.5,23.051593638919407,0.13659016489982603,16.634528735819213,SEM_RISCO
58829,2021-12-17,26.324694736842105,27.0,-0.6753052631578953,0.0,6.5,22.24514851244151,0.13979103267192838,16.9564401243433,SEM_RISCO
58830,2021-12-18,26.322273684210526,27.0,-0.6777263157894744,0.0,6.5,20.06307845217536,0.1425188034772873,16.75395953147428,SEM_RISCO
58831,2021-12-19,26.526315789473685,27.0,-0.47368421052631504,0.0,6.5,18.4024605524336,0.14200354218482972,16.70461689970395,SEM_RISCO
58832,2021-12-20,26.512168421052632,27.0,-0.48783157894736817,0.0,6.5,17.956953296559444,0.13699747622013092,15.295777288185569,SEM_RISCO
58833,2021-12-21,26.599094736842105,27.0,-0.4009052631578953,0.0,6.5,17.47712271708831,0.13178753554821016,11.32213994270037,SEM_RISCO
58834,2021-12-22,26.68837894736842,27.0,-0.3116210526315797,0.0,6.5,99.70470283617,0.14400429129600523,16.692541990455368,SEM_RISCO
58835,2021-12-23,26.404126315789473,27.0,-0.5958736842105274,0.0,6.5,8.911861226666602,0.1621091216802597,11.002076962841208,SEM_RISCO
58836,2021-12-24,26.423599999999997,27.0,-0.5764000000000031,0.0,6.5,4.067958662157474,0.16785872280597686,11.128600989276793,SEM_RISCO
58837,2021-12-25,26.151389473684212,27.0,-0.8486105263157881,0.0,6.5,8.908740223668165,0.17746600210666652,11.209239333436019,SEM_RISCO
58838,2021-12-26,26.37732631578947,27.0,-0.6226736842105289,0.0,6.5,10.880839858400227,0.16614589989185333,10.999376602225158,SEM_RISCO
58839,2021-12-27,26.4072,27.0,-0.5928000000000004,0.0,6.5,9.896162388988946,0.1608646035194397,11.002076962841208,SEM_RISCO
58840,2021-12-28,26.19117894736842,27.0,-0.8088210526315791,0.0,6.5,7.870565033341076,0.17068045139312743,11.187149805834647,SEM_RISCO
58841,2021-12-29,26.327684210526314,27.0,-0.6723157894736858,0.0,6.5,78.03655216625428,0.17040951251983644,17.031230268057918,SEM_RISCO
58842,2021-12-30,26.38414736842105,27.0,-0.6158526315789494,0.0,6.5,16.727025102287136,0.16011410355567932,16.601107217107558,SEM_RISCO
58843,2021-12-31,26.50755789473684,27.0,-0.4924421052631587,0.0,6.5,18.867483168048647,0.1562966763973236,16.611459504552244,SEM_RISCO
58844,2022-01-01,26.3228,27.0,-0.6771999999999991,0.0,6.5,16.03387572509584,0.15561658442020415,16.030477229157093,SEM_RISCO
58845,2022-01-02,26.38896842105263,27.0,-0.6110315789473688,0.0,6.5,18.38047109756376,0.15690341889858245,16.093183685151896,SEM_RISCO
58846,2022-01-03,26.45456842105263,27.0,-0.5454315789473689,0.0,6.5,17.39917155955102,0.15841393172740936,15.801483263931493,SEM_RISCO
58847,2022-01-04,26.375305263157895,27.0,-0.6246947368421054,0.0,6.5,16.37958288910781,0.160396271944046,15.870050336809504,SEM_RISCO
