id,data,sst_atual,limite_termico,anomalia,dhw_calculado,vento_velocidade,irradiancia,turbidez,risco_integrado,nivel_alerta
48252,1993-01-01,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48253,1993-01-02,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48254,1993-01-03,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48255,1993-01-04,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48256,1993-01-05,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48257,1993-01-06,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48258,1993-01-07,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48259,1993-01-08,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48260,1993-01-09,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48261,1993-01-10,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48262,1993-01-11,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48263,1993-01-12,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48264,1993-01-13,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48265,1993-01-14,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48266,1993-01-15,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48267,1993-01-16,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48268,1993-01-17,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48269,1993-01-18,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48270,1993-01-19,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48271,1993-01-20,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48272,1993-01-21,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48273,1993-01-22,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48274,1993-01-23,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48275,1993-01-24,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48276,1993-01-25,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48277,1993-01-26,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48278,1993-01-27,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48279,1993-01-28,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48280,1993-01-29,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48281,1993-01-30,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,10.063809005522337,SEM_RISCO
48282,1993-01-31,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48283,1993-02-01,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48284,1993-02-02,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48285,1993-02-03,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48286,1993-02-04,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48287,1993-02-05,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48288,1993-02-06,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,10.0720812726135,SEM_RISCO
48289,1993-02-07,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,10.061051583158616,SEM_RISCO
48290,1993-02-08,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48291,1993-02-09,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48292,1993-02-10,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.857693758062391,SEM_RISCO
48293,1993-02-11,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,10.061051583158616,SEM_RISCO
48294,1993-02-12,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48295,1993-02-13,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48296,1993-02-14,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48297,1993-02-15,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48298,1993-02-16,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48299,1993-02-17,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48300,1993-02-18,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48301,1993-02-19,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48302,1993-02-20,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48303,1993-02-21,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48304,1993-02-22,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48305,1993-02-23,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48306,1993-02-24,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48307,1993-02-25,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48308,1993-02-26,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48309,1993-02-27,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48310,1993-02-28,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48311,1993-03-01,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48312,1993-03-02,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48313,1993-03-03,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48314,1993-03-04,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48315,1993-03-05,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48316,1993-03-06,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48317,1993-03-07,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48318,1993-03-08,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48319,1993-03-09,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48320,1993-03-10,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48321,1993-03-11,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48322,1993-03-12,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48323,1993-03-13,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48324,1993-03-14,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48325,1993-03-15,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48326,1993-03-16,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48327,1993-03-17,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48328,1993-03-18,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48329,1993-03-19,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48330,1993-03-20,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48331,1993-03-21,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48332,1993-03-22,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48333,1993-03-23,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48334,1993-03-24,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48335,1993-03-25,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48336,1993-03-26,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48337,1993-03-27,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48338,1993-03-28,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48339,1993-03-29,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48340,1993-03-30,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48341,1993-03-31,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48342,1993-04-01,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48343,1993-04-02,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48344,1993-04-03,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48345,1993-04-04,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48346,1993-04-05,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48347,1993-04-06,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48348,1993-04-07,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48349,1993-04-08,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48350,1993-04-09,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48351,1993-04-10,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48352,1993-04-11,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48353,1993-04-12,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48354,1993-04-13,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48355,1993-04-14,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48356,1993-04-15,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48357,1993-04-16,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48358,1993-04-17,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48359,1993-04-18,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48360,1993-04-19,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48361,1993-04-20,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48362,1993-04-21,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48363,1993-04-22,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48364,1993-04-23,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48365,1993-04-24,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48366,1993-04-25,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48367,1993-04-26,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48368,1993-04-27,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48369,1993-04-28,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48370,1993-04-29,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48371,1993-04-30,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48372,1993-05-01,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48373,1993-05-02,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48374,1993-05-03,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48375,1993-05-04,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48376,1993-05-05,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48377,1993-05-06,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48378,1993-05-07,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48379,1993-05-08,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48380,1993-05-09,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48381,1993-05-10,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48382,1993-05-11,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48383,1993-05-12,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48384,1993-05-13,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48385,1993-05-14,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48386,1993-05-15,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48387,1993-05-16,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48388,1993-05-17,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48389,1993-05-18,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48390,1993-05-19,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48391,1993-05-20,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48392,1993-05-21,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48393,1993-05-22,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48394,1993-05-23,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48395,1993-05-24,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48396,1993-05-25,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48397,1993-05-26,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48398,1993-05-27,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48399,1993-05-28,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48400,1993-05-29,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48401,1993-05-30,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48402,1993-05-31,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48403,1993-06-01,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48404,1993-06-02,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48405,1993-06-03,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48406,1993-06-04,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48407,1993-06-05,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48408,1993-06-06,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48409,1993-06-07,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48410,1993-06-08,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48411,1993-06-09,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48412,1993-06-10,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48413,1993-06-11,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48414,1993-06-12,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48415,1993-06-13,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48416,1993-06-14,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48417,1993-06-15,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48418,1993-06-16,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48419,1993-06-17,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48420,1993-06-18,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48421,1993-06-19,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48422,1993-06-20,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48423,1993-06-21,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48424,1993-06-22,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48425,1993-06-23,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48426,1993-06-24,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48427,1993-06-25,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48428,1993-06-26,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48429,1993-06-27,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48430,1993-06-28,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48431,1993-06-29,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48432,1993-06-30,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48433,1993-07-01,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48434,1993-07-02,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48435,1993-07-03,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48436,1993-07-04,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48437,1993-07-05,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48438,1993-07-06,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48439,1993-07-07,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48440,1993-07-08,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48441,1993-07-09,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48442,1993-07-10,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48443,1993-07-11,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48444,1993-07-12,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48445,1993-07-13,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48446,1993-07-14,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48447,1993-07-15,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48448,1993-07-16,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48449,1993-07-17,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48450,1993-07-18,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48451,1993-07-19,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48452,1993-07-20,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48453,1993-07-21,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48454,1993-07-22,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48455,1993-07-23,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48456,1993-07-24,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48457,1993-07-25,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48458,1993-07-26,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48459,1993-07-27,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.824925937469708,SEM_RISCO
48460,1993-07-28,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48461,1993-07-29,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48462,1993-07-30,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48463,1993-07-31,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48464,1993-08-01,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48465,1993-08-02,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48466,1993-08-03,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48467,1993-08-04,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48468,1993-08-05,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48469,1993-08-06,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48470,1993-08-07,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48471,1993-08-08,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48472,1993-08-09,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48473,1993-08-10,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48474,1993-08-11,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48475,1993-08-12,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48476,1993-08-13,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48477,1993-08-14,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48478,1993-08-15,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48479,1993-08-16,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48480,1993-08-17,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48481,1993-08-18,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48482,1993-08-19,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48483,1993-08-20,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48484,1993-08-21,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48485,1993-08-22,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48486,1993-08-23,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48487,1993-08-24,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48488,1993-08-25,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48489,1993-08-26,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48490,1993-08-27,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48491,1993-08-28,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48492,1993-08-29,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48493,1993-08-30,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48494,1993-08-31,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48495,1993-09-01,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48496,1993-09-02,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
48497,1993-09-03,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48498,1993-09-04,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.8059849821969,SEM_RISCO
48499,1993-09-05,0.0,27.0,-27.0,0.0,6.5,0.0,0.0,9.71368988556472,SEM_RISCO
